Entity,Code,Year,Population,Consumption,Source
Sri Lanka,LKA,2000,18777606,0.003944444,Coal
Sri Lanka,LKA,2000,18777606,44.05652618,Oil
Sri Lanka,LKA,2000,18777606,0,Gas
Sri Lanka,LKA,2001,18911727,0.010277778,Wind
Sri Lanka,LKA,2001,18911727,9.159564018,Hydro
Sri Lanka,LKA,2001,18911727,0.002652778,Solar
Sri Lanka,LKA,2001,18911727,0,Nuclear
Sri Lanka,LKA,2001,18911727,0,Biofuels
Sri Lanka,LKA,2001,18911727,0,GeoBiomass
Sri Lanka,LKA,2001,18911727,0.001025,Coal
Sri Lanka,LKA,2001,18911727,42.85943222,Oil
Sri Lanka,LKA,2001,18911727,0,Gas
Sri Lanka,LKA,2002,19062476,0.010527777,Wind
Sri Lanka,LKA,2002,19062476,7.882054806,Hydro
Sri Lanka,LKA,2002,19062476,0.004388889,Solar
Sri Lanka,LKA,2002,19062476,0,Nuclear
Sri Lanka,LKA,2002,19062476,0,Biofuels
Sri Lanka,LKA,2002,19062476,0,GeoBiomass
Sri Lanka,LKA,2002,19062476,0.12653555,Coal
Sri Lanka,LKA,2002,19062476,45.48564148,Oil
Sri Lanka,LKA,2002,19062476,0,Gas
Sri Lanka,LKA,2003,19224036,0.009888889,Wind
Sri Lanka,LKA,2003,19224036,9.624762535,Hydro
Sri Lanka,LKA,2003,19224036,0.006972222,Solar
Sri Lanka,LKA,2003,19224036,0,Nuclear
Sri Lanka,LKA,2003,19224036,0,Biofuels
Sri Lanka,LKA,2003,19224036,0,GeoBiomass
Sri Lanka,LKA,2003,19224036,0.694883347,Coal
Sri Lanka,LKA,2003,19224036,44.72518539,Oil
Sri Lanka,LKA,2003,19224036,0,Gas
Sri Lanka,LKA,2004,19387153,0.007805556,Wind
Sri Lanka,LKA,2004,19387153,8.556266785,Hydro
Sri Lanka,LKA,2004,19387153,0.010194444,Solar
Sri Lanka,LKA,2004,19387153,0,Nuclear
Sri Lanka,LKA,2004,19387153,0,Biofuels
Sri Lanka,LKA,2004,19387153,0.00012,GeoBiomass
Sri Lanka,LKA,2004,19387153,0.182806104,Coal
Sri Lanka,LKA,2004,19387153,44.74943161,Oil
Sri Lanka,LKA,2004,19387153,0,Gas
Sri Lanka,LKA,2005,19544988,0.006888889,Wind
Sri Lanka,LKA,2005,19544988,9.906070709,Hydro
Sri Lanka,LKA,2005,19544988,0.013222222,Solar
Sri Lanka,LKA,2005,19544988,0,Nuclear
Sri Lanka,LKA,2005,19544988,0,Biofuels
Sri Lanka,LKA,2005,19544988,0.00228,GeoBiomass
Sri Lanka,LKA,2005,19544988,0.679496646,Coal
Sri Lanka,LKA,2005,19544988,51.17344666,Oil
Sri Lanka,LKA,2005,19544988,0,Gas
Sri Lanka,LKA,2006,19695977,0.006555555,Wind
Sri Lanka,LKA,2006,19695977,13.21228695,Hydro
Sri Lanka,LKA,2006,19695977,0.015333333,Solar
Sri Lanka,LKA,2006,19695977,0,Nuclear
Sri Lanka,LKA,2006,19695977,0,Biofuels
Sri Lanka,LKA,2006,19695977,0.00178,GeoBiomass
Sri Lanka,LKA,2006,19695977,0.509659171,Coal
Sri Lanka,LKA,2006,19695977,52.58452988,Oil
Sri Lanka,LKA,2006,19695977,0,Gas
Sri Lanka,LKA,2007,19842044,0.006527778,Wind
Sri Lanka,LKA,2007,19842044,11.18740654,Hydro
Sri Lanka,LKA,2007,19842044,0.016888889,Solar
Sri Lanka,LKA,2007,19842044,0,Nuclear
Sri Lanka,LKA,2007,19842044,0,Biofuels
Sri Lanka,LKA,2007,19842044,0.0011,GeoBiomass
Sri Lanka,LKA,2007,19842044,0.49720332,Coal
Sri Lanka,LKA,2007,19842044,55.72862625,Oil
Sri Lanka,LKA,2007,19842044,0,Gas
Sri Lanka,LKA,2008,19983984,0.009111111,Wind
Sri Lanka,LKA,2008,19983984,11.63137245,Hydro
Sri Lanka,LKA,2008,19983984,0.017916666,Solar
Sri Lanka,LKA,2008,19983984,0,Nuclear
Sri Lanka,LKA,2008,19983984,0,Biofuels
Sri Lanka,LKA,2008,19983984,0.00572,GeoBiomass
Sri Lanka,LKA,2008,19983984,0.670338035,Coal
Sri Lanka,LKA,2008,19983984,51.22880936,Oil
Sri Lanka,LKA,2008,19983984,0,Gas
Sri Lanka,LKA,2009,20123508,0.009777778,Wind
Sri Lanka,LKA,2009,20123508,10.86675262,Hydro
Sri Lanka,LKA,2009,20123508,0.018944444,Solar
Sri Lanka,LKA,2009,20123508,0,Nuclear
Sri Lanka,LKA,2009,20123508,0,Biofuels
Sri Lanka,LKA,2009,20123508,0.023010001,GeoBiomass
Sri Lanka,LKA,2009,20123508,0.682280838,Coal
Sri Lanka,LKA,2009,20123508,52.80861664,Oil
Sri Lanka,LKA,2009,20123508,0,Gas
Sri Lanka,LKA,2010,20261738,0.147553891,Wind
Sri Lanka,LKA,2010,20261738,15.66691971,Hydro
Sri Lanka,LKA,2010,20261738,0.019972222,Solar
Sri Lanka,LKA,2010,20261738,0,Nuclear
Sri Lanka,LKA,2010,20261738,0,Biofuels
Sri Lanka,LKA,2010,20261738,0.032510001,GeoBiomass
Sri Lanka,LKA,2010,20261738,0.697008073,Coal
Sri Lanka,LKA,2010,20261738,52.98066711,Oil
Sri Lanka,LKA,2010,20261738,0,Gas
Sri Lanka,LKA,2011,20398496,0.252749175,Wind
Sri Lanka,LKA,2011,20398496,12.6453743,Hydro
Sri Lanka,LKA,2011,20398496,0.024027778,Solar
Sri Lanka,LKA,2011,20398496,0,Nuclear
Sri Lanka,LKA,2011,20398496,0,Biofuels
Sri Lanka,LKA,2011,20398496,0.031626001,GeoBiomass
Sri Lanka,LKA,2011,20398496,3.478507996,Coal
Sri Lanka,LKA,2011,20398496,59.0773468,Oil
Sri Lanka,LKA,2011,20398496,0,Gas
Sri Lanka,LKA,2012,20425000,0.402537495,Wind
Sri Lanka,LKA,2012,20425000,9.054319382,Hydro
Sri Lanka,LKA,2012,20425000,0.027444445,Solar
Sri Lanka,LKA,2012,20425000,0,Nuclear
Sri Lanka,LKA,2012,20425000,0,Biofuels
Sri Lanka,LKA,2012,20425000,0.022173,GeoBiomass
Sri Lanka,LKA,2012,20425000,5.303183079,Coal
Sri Lanka,LKA,2012,20425000,63.09419632,Oil
Sri Lanka,LKA,2012,20425000,0,Gas
Sri Lanka,LKA,2013,20585000,0.639333308,Wind
Sri Lanka,LKA,2013,20585000,18.88508034,Hydro
Sri Lanka,LKA,2013,20585000,0.0392,Solar
Sri Lanka,LKA,2013,20585000,0,Nuclear
Sri Lanka,LKA,2013,20585000,0,Biofuels
Sri Lanka,LKA,2013,20585000,0.026388999,GeoBiomass
Sri Lanka,LKA,2013,20585000,5.578877449,Coal
Sri Lanka,LKA,2013,20585000,53.98740387,Oil
Sri Lanka,LKA,2013,20585000,0,Gas
Sri Lanka,LKA,2014,20778000,0.738103867,Wind
Sri Lanka,LKA,2014,20778000,12.36066151,Hydro
Sri Lanka,LKA,2014,20778000,0.076082222,Solar
Sri Lanka,LKA,2014,20778000,0,Nuclear
Sri Lanka,LKA,2014,20778000,0,Biofuels
Sri Lanka,LKA,2014,20778000,0.041393001,GeoBiomass
Sri Lanka,LKA,2014,20778000,10.70720196,Coal
Sri Lanka,LKA,2014,20778000,61.10745621,Oil
Sri Lanka,LKA,2014,20778000,0,Gas
Sri Lanka,LKA,2015,20970000,0.924255013,Wind
Sri Lanka,LKA,2015,20970000,16.10367775,Hydro
Sri Lanka,LKA,2015,20970000,0.13120167,Solar
Sri Lanka,LKA,2015,20970000,0,Nuclear
Sri Lanka,LKA,2015,20970000,0,Biofuels
Sri Lanka,LKA,2015,20970000,0.05731,GeoBiomass
Sri Lanka,LKA,2015,20970000,14.40901566,Coal
Sri Lanka,LKA,2015,20970000,63.77180481,Oil
Sri Lanka,LKA,2015,20970000,0,Gas
Sri Lanka,LKA,2016,21203000,0.923229992,Wind
Sri Lanka,LKA,2016,21203000,11.32799149,Hydro
Sri Lanka,LKA,2016,21203000,0.222113892,Solar
Sri Lanka,LKA,2016,21203000,0,Nuclear
Sri Lanka,LKA,2016,21203000,0,Biofuels
Sri Lanka,LKA,2016,21203000,0.071960002,GeoBiomass
Sri Lanka,LKA,2016,21203000,15.25402451,Coal
Sri Lanka,LKA,2016,21203000,75.87825012,Oil
Sri Lanka,LKA,2016,21203000,0,Gas
Sri Lanka,LKA,2017,21444000,0.976187766,Wind
Sri Lanka,LKA,2017,21444000,10.72861958,Hydro
Sri Lanka,LKA,2017,21444000,0.597752512,Solar
Sri Lanka,LKA,2017,21444000,0,Nuclear
Sri Lanka,LKA,2017,21444000,0,Biofuels
Sri Lanka,LKA,2017,21444000,0.067000002,GeoBiomass
Sri Lanka,LKA,2017,21444000,15.80133343,Coal
Sri Lanka,LKA,2017,21444000,73.49901581,Oil
Sri Lanka,LKA,2017,21444000,0,Gas
Sri Lanka,LKA,2018,21670000,0.863327205,Wind
Sri Lanka,LKA,2018,21670000,16.96297455,Hydro
Sri Lanka,LKA,2018,21670000,0.85009861,Solar
Sri Lanka,LKA,2018,21670000,0,Nuclear
Sri Lanka,LKA,2018,21670000,0,Biofuels
Sri Lanka,LKA,2018,21670000,0.087099999,GeoBiomass
Sri Lanka,LKA,2018,21670000,15.26999187,Coal
Sri Lanka,LKA,2018,21670000,70.72488403,Oil
Sri Lanka,LKA,2018,21670000,0,Gas
Sri Lanka,LKA,2019,21803000,0.917845547,Wind
Sri Lanka,LKA,2019,21803000,12.6840353,Hydro
Sri Lanka,LKA,2019,21803000,1.319040537,Solar
Sri Lanka,LKA,2019,21803000,0,Nuclear
Sri Lanka,LKA,2019,21803000,0,Biofuels
Sri Lanka,LKA,2019,21803000,0.1175,GeoBiomass
Sri Lanka,LKA,2019,21803000,16.29716682,Coal
Sri Lanka,LKA,2019,21803000,76.57341766,Oil
Sri Lanka,LKA,2019,21803000,0,Gas
Sri Lanka,LKA,2020,21919000,1.27784586,Wind
Sri Lanka,LKA,2020,21919000,13.12005043,Hydro
Sri Lanka,LKA,2020,21919000,1.712398291,Solar
Sri Lanka,LKA,2020,21919000,0,Nuclear
Sri Lanka,LKA,2020,21919000,0,Biofuels
Sri Lanka,LKA,2020,21919000,0.117821917,GeoBiomass
Sri Lanka,LKA,2020,21919000,17.49186707,Coal
Sri Lanka,LKA,2020,21919000,69.27200317,Oil
Sri Lanka,LKA,2020,21919000,0,Gas
Sri Lanka,LKA,2021,22156000,1.791043639,Wind
Sri Lanka,LKA,2021,22156000,18.54141998,Hydro
Sri Lanka,LKA,2021,22156000,1.991844416,Solar
Sri Lanka,LKA,2021,22156000,0,Nuclear
Sri Lanka,LKA,2021,22156000,0,Biofuels
Sri Lanka,LKA,2021,22156000,0.128312424,GeoBiomass
Sri Lanka,LKA,2021,22156000,16.77747917,Coal
Sri Lanka,LKA,2021,22156000,66.69932556,Oil
Sri Lanka,LKA,2021,22156000,0,Gas
Sweden,SWE,1965,7733853,0,Wind
Sweden,SWE,1965,7733853,137.2723083,Hydro
Sweden,SWE,1965,7733853,0,Solar
Sweden,SWE,1965,7733853,0.051075276,Nuclear
Sweden,SWE,1965,7733853,0,Biofuels
Sweden,SWE,1965,7733853,0,GeoBiomass
Sweden,SWE,1965,7733853,25.92704964,Coal
Sweden,SWE,1965,7733853,229.7032471,Oil
Sweden,SWE,1965,7733853,0,Gas
Sweden,SWE,1966,7807797,0,Wind
Sweden,SWE,1966,7807797,134.5104828,Hydro
Sweden,SWE,1966,7807797,0,Solar
Sweden,SWE,1966,7807797,0.12768805,Nuclear
Sweden,SWE,1966,7807797,0,Biofuels
Sweden,SWE,1966,7807797,0,GeoBiomass
Sweden,SWE,1966,7807797,24.74041748,Coal
Sweden,SWE,1966,7807797,259.6566772,Oil
Sweden,SWE,1966,7807797,0,Gas
Sweden,SWE,1967,7867931,0,Wind
Sweden,SWE,1967,7867931,145.7381744,Hydro
Sweden,SWE,1967,7867931,0,Solar
Sweden,SWE,1967,7867931,0.141875833,Nuclear
Sweden,SWE,1967,7867931,0,Biofuels
Sweden,SWE,1967,7867931,0,GeoBiomass
Sweden,SWE,1967,7867931,24.55677986,Coal
Sweden,SWE,1967,7867931,258.7803955,Oil
Sweden,SWE,1967,7867931,0,Gas
Sweden,SWE,1968,7912273,0,Wind
Sweden,SWE,1968,7912273,144.120697,Hydro
Sweden,SWE,1968,7912273,0,Solar
Sweden,SWE,1968,7912273,0.06526278,Nuclear
Sweden,SWE,1968,7912273,0,Biofuels
Sweden,SWE,1968,7912273,0,GeoBiomass
Sweden,SWE,1968,7912273,21.45431519,Coal
Sweden,SWE,1968,7912273,292.7101746,Oil
Sweden,SWE,1968,7912273,0,Gas
Sweden,SWE,1969,7968072,0,Wind
Sweden,SWE,1969,7968072,123.6908569,Hydro
Sweden,SWE,1969,7968072,0,Solar
Sweden,SWE,1969,7968072,0.173088327,Nuclear
Sweden,SWE,1969,7968072,0,Biofuels
Sweden,SWE,1969,7968072,0,GeoBiomass
Sweden,SWE,1969,7968072,20.94909668,Coal
Sweden,SWE,1969,7968072,313.5150452,Oil
Sweden,SWE,1969,7968072,0,Gas
Sweden,SWE,1970,8042801,0,Wind
Sweden,SWE,1970,8042801,122.6825256,Hydro
Sweden,SWE,1970,8042801,0,Solar
Sweden,SWE,1970,8042801,0.158900827,Nuclear
Sweden,SWE,1970,8042801,0,Biofuels
Sweden,SWE,1970,8042801,0.129999995,GeoBiomass
Sweden,SWE,1970,8042801,22.13014603,Coal
Sweden,SWE,1970,8042801,341.1420898,Oil
Sweden,SWE,1970,8042801,0,Gas
Sweden,SWE,1971,8098334,0,Wind
Sweden,SWE,1971,8098334,153.7989197,Hydro
Sweden,SWE,1971,8098334,0,Solar
Sweden,SWE,1971,8098334,0.255376399,Nuclear
Sweden,SWE,1971,8098334,0,Biofuels
Sweden,SWE,1971,8098334,0.159999996,GeoBiomass
Sweden,SWE,1971,8098334,19.94935799,Coal
Sweden,SWE,1971,8098334,320.8070984,Oil
Sweden,SWE,1971,8098334,0,Gas
Sweden,SWE,1972,8122300,0,Wind
Sweden,SWE,1972,8122300,158.9174805,Hydro
Sweden,SWE,1972,8122300,0,Solar
Sweden,SWE,1972,8122300,4.156959534,Nuclear
Sweden,SWE,1972,8122300,0,Biofuels
Sweden,SWE,1972,8122300,0.225999996,GeoBiomass
Sweden,SWE,1972,8122300,17.13963127,Coal
Sweden,SWE,1972,8122300,329.2850952,Oil
Sweden,SWE,1972,8122300,0,Gas
Sweden,SWE,1973,8136312,0,Wind
Sweden,SWE,1973,8136312,177.040863,Hydro
Sweden,SWE,1973,8136312,0,Solar
Sweden,SWE,1973,8136312,5.989994049,Nuclear
Sweden,SWE,1973,8136312,0,Biofuels
Sweden,SWE,1973,8136312,0.398999989,GeoBiomass
Sweden,SWE,1973,8136312,18.94521141,Coal
Sweden,SWE,1973,8136312,336.5918274,Oil
Sweden,SWE,1973,8136312,0,Gas
Sweden,SWE,1974,8159955,0,Wind
Sweden,SWE,1974,8159955,169.3319855,Hydro
Sweden,SWE,1974,8159955,0,Solar
Sweden,SWE,1974,8159955,5.828255653,Nuclear
Sweden,SWE,1974,8159955,0,Biofuels
Sweden,SWE,1974,8159955,0.356999993,GeoBiomass
Sweden,SWE,1974,8159955,20.93002319,Coal
Sweden,SWE,1974,8159955,302.3184814,Oil
Sweden,SWE,1974,8159955,0,Gas
Sweden,SWE,1975,8192437,0,Wind
Sweden,SWE,1975,8192437,170.4645233,Hydro
Sweden,SWE,1975,8192437,0,Solar
Sweden,SWE,1975,8192437,33.96221542,Nuclear
Sweden,SWE,1975,8192437,0,Biofuels
Sweden,SWE,1975,8192437,0.310000002,GeoBiomass
Sweden,SWE,1975,8192437,22.57523727,Coal
Sweden,SWE,1975,8192437,301.4846802,Oil
Sweden,SWE,1975,8192437,0,Gas
Sweden,SWE,1976,8222286,0,Wind
Sweden,SWE,1976,8222286,162.1376343,Hydro
Sweden,SWE,1976,8222286,0,Solar
Sweden,SWE,1976,8222286,45.38037491,Nuclear
Sweden,SWE,1976,8222286,0,Biofuels
Sweden,SWE,1976,8222286,0.354000002,GeoBiomass
Sweden,SWE,1976,8222286,21.67134285,Coal
Sweden,SWE,1976,8222286,332.426178,Oil
Sweden,SWE,1976,8222286,0,Gas
Sweden,SWE,1977,8251540,0,Wind
Sweden,SWE,1977,8251540,158.1841431,Hydro
Sweden,SWE,1977,8251540,0,Solar
Sweden,SWE,1977,8251540,56.50343323,Nuclear
Sweden,SWE,1977,8251540,0,Biofuels
Sweden,SWE,1977,8251540,0.360000014,GeoBiomass
Sweden,SWE,1977,8251540,17.20196724,Coal
Sweden,SWE,1977,8251540,322.3305054,Oil
Sweden,SWE,1977,8251540,0,Gas
Sweden,SWE,1978,8275599,0,Wind
Sweden,SWE,1978,8275599,170.7749939,Hydro
Sweden,SWE,1978,8275599,0,Solar
Sweden,SWE,1978,8275599,67.47894287,Nuclear
Sweden,SWE,1978,8275599,0,Biofuels
Sweden,SWE,1978,8275599,0.275999993,GeoBiomass
Sweden,SWE,1978,8275599,17.64604759,Coal
Sweden,SWE,1978,8275599,389.061615,Oil
Sweden,SWE,1978,8275599,0,Gas
Sweden,SWE,1979,8293678,0,Wind
Sweden,SWE,1979,8293678,180.6128998,Hydro
Sweden,SWE,1979,8293678,0,Solar
Sweden,SWE,1979,8293678,59.69847488,Nuclear
Sweden,SWE,1979,8293678,0,Biofuels
Sweden,SWE,1979,8293678,0.347000003,GeoBiomass
Sweden,SWE,1979,8293678,20.84662437,Coal
Sweden,SWE,1979,8293678,418.8464355,Oil
Sweden,SWE,1979,8293678,0,Gas
Sweden,SWE,1980,8310531,0,Wind
Sweden,SWE,1980,8310531,174.0720367,Hydro
Sweden,SWE,1980,8310531,0,Solar
Sweden,SWE,1980,8310531,75.16009521,Nuclear
Sweden,SWE,1980,8310531,0,Biofuels
Sweden,SWE,1980,8310531,0.721000016,GeoBiomass
Sweden,SWE,1980,8310531,19.86897087,Coal
Sweden,SWE,1980,8310531,369.6261597,Oil
Sweden,SWE,1980,8310531,0,Gas
Sweden,SWE,1981,8320503,0,Wind
Sweden,SWE,1981,8320503,176.6889801,Hydro
Sweden,SWE,1981,8320503,0,Solar
Sweden,SWE,1981,8320503,106.9147263,Nuclear
Sweden,SWE,1981,8320503,0,Biofuels
Sweden,SWE,1981,8320503,0.921000004,GeoBiomass
Sweden,SWE,1981,8320503,17.08528328,Coal
Sweden,SWE,1981,8320503,332.4577942,Oil
Sweden,SWE,1981,8320503,0,Gas
Sweden,SWE,1982,8325263,0,Wind
Sweden,SWE,1982,8325263,162.8295746,Hydro
Sweden,SWE,1982,8325263,0,Solar
Sweden,SWE,1982,8325263,110.7907715,Nuclear
Sweden,SWE,1982,8325263,0,Biofuels
Sweden,SWE,1982,8325263,1.001999974,GeoBiomass
Sweden,SWE,1982,8325263,19.00960732,Coal
Sweden,SWE,1982,8325263,309.0679932,Oil
Sweden,SWE,1982,8325263,0,Gas
Sweden,SWE,1983,8329033,0.008861111,Wind
Sweden,SWE,1983,8329033,187.8989258,Hydro
Sweden,SWE,1983,8329033,0,Solar
Sweden,SWE,1983,8329033,116.3494644,Nuclear
Sweden,SWE,1983,8329033,0,Biofuels
Sweden,SWE,1983,8329033,1.447000027,GeoBiomass
Sweden,SWE,1983,8329033,23.82295036,Coal
Sweden,SWE,1983,8329033,268.6585999,Oil
Sweden,SWE,1983,8329033,0,Gas
Sweden,SWE,1984,8336605,0.014777778,Wind
Sweden,SWE,1984,8336605,200.7973175,Hydro
Sweden,SWE,1984,8336605,0,Solar
Sweden,SWE,1984,8336605,144.5032806,Nuclear
Sweden,SWE,1984,8336605,0,Biofuels
Sweden,SWE,1984,8336605,1.84800005,GeoBiomass
Sweden,SWE,1984,8336605,28.74689484,Coal
Sweden,SWE,1984,8336605,256.7061157,Oil
Sweden,SWE,1984,8336605,0,Gas
Sweden,SWE,1985,8350386,0.017750001,Wind
Sweden,SWE,1985,8350386,209.9107513,Hydro
Sweden,SWE,1985,8350386,0,Solar
Sweden,SWE,1985,8350386,166.1677094,Nuclear
Sweden,SWE,1985,8350386,0,Biofuels
Sweden,SWE,1985,8350386,1.802000046,GeoBiomass
Sweden,SWE,1985,8350386,33.84138107,Coal
Sweden,SWE,1985,8350386,275.2220154,Oil
Sweden,SWE,1985,8350386,0.713841379,Gas
Sweden,SWE,1986,8369829,0.017750001,Wind
Sweden,SWE,1986,8369829,180.1782227,Hydro
Sweden,SWE,1986,8369829,0,Solar
Sweden,SWE,1986,8369829,198.4870148,Nuclear
Sweden,SWE,1986,8369829,0,Biofuels
Sweden,SWE,1986,8369829,1.980000019,GeoBiomass
Sweden,SWE,1986,8369829,36.07909775,Coal
Sweden,SWE,1986,8369829,293.9449768,Oil
Sweden,SWE,1986,8369829,1.879767776,Gas
Sweden,SWE,1987,8397804,0.017750001,Wind
Sweden,SWE,1987,8397804,212.4715118,Hydro
Sweden,SWE,1987,8397804,0,Solar
Sweden,SWE,1987,8397804,191.2059479,Nuclear
Sweden,SWE,1987,8397804,0,Biofuels
Sweden,SWE,1987,8397804,1.958999991,GeoBiomass
Sweden,SWE,1987,8397804,35.62356186,Coal
Sweden,SWE,1987,8397804,253.7884369,Oil
Sweden,SWE,1987,8397804,2.510536671,Gas
Sweden,SWE,1988,8436489,0.014777778,Wind
Sweden,SWE,1988,8436489,206.64328,Hydro
Sweden,SWE,1988,8436489,0,Solar
Sweden,SWE,1988,8436489,196.9916382,Nuclear
Sweden,SWE,1988,8436489,0,Biofuels
Sweden,SWE,1988,8436489,2.040999889,GeoBiomass
Sweden,SWE,1988,8436489,34.97160721,Coal
Sweden,SWE,1988,8436489,237.5639038,Oil
Sweden,SWE,1988,8436489,3.22863245,Gas
Sweden,SWE,1989,8492964,0.014777778,Wind
Sweden,SWE,1989,8492964,212.1639862,Hydro
Sweden,SWE,1989,8492964,0,Solar
Sweden,SWE,1989,8492964,186.1494904,Nuclear
Sweden,SWE,1989,8492964,0,Biofuels
Sweden,SWE,1989,8492964,2.188999891,GeoBiomass
Sweden,SWE,1989,8492964,32.97283936,Coal
Sweden,SWE,1989,8492964,228.2193756,Oil
Sweden,SWE,1989,8492964,4.317979813,Gas
Sweden,SWE,1990,8558835,0.017750001,Wind
Sweden,SWE,1990,8558835,214.4083405,Hydro
Sweden,SWE,1990,8558835,0,Solar
Sweden,SWE,1990,8558835,193.4759521,Nuclear
Sweden,SWE,1990,8558835,0,Biofuels
Sweden,SWE,1990,8558835,1.942999959,GeoBiomass
Sweden,SWE,1990,8558835,34.45711899,Coal
Sweden,SWE,1990,8558835,227.7401276,Oil
Sweden,SWE,1990,8558835,6.009882927,Gas
Sweden,SWE,1991,8617375,0.038440835,Wind
Sweden,SWE,1991,8617375,187.0266113,Hydro
Sweden,SWE,1991,8617375,0,Solar
Sweden,SWE,1991,8617375,217.8104858,Nuclear
Sweden,SWE,1991,8617375,0,Biofuels
Sweden,SWE,1991,8617375,1.860000014,GeoBiomass
Sweden,SWE,1991,8617375,33.63650513,Coal
Sweden,SWE,1991,8617375,196.2226715,Oil
Sweden,SWE,1991,8617375,6.42076683,Gas
Sweden,SWE,1992,8668067,0.091666669,Wind
Sweden,SWE,1992,8668067,219.8935547,Hydro
Sweden,SWE,1992,8668067,0,Solar
Sweden,SWE,1992,8668067,180.3070526,Nuclear
Sweden,SWE,1992,8668067,0,Biofuels
Sweden,SWE,1992,8668067,2.00999999,GeoBiomass
Sweden,SWE,1992,8668067,31.32086945,Coal
Sweden,SWE,1992,8668067,206.6894684,Oil
Sweden,SWE,1992,8668067,7.247237682,Gas
Sweden,SWE,1993,8718561,0.153763339,Wind
Sweden,SWE,1993,8718561,220.7303772,Hydro
Sweden,SWE,1993,8718561,0.002944445,Solar
Sweden,SWE,1993,8718561,174.2092285,Nuclear
Sweden,SWE,1993,8718561,0,Biofuels
Sweden,SWE,1993,8718561,2.171000004,GeoBiomass
Sweden,SWE,1993,8718561,31.88939095,Coal
Sweden,SWE,1993,8718561,203.1320953,Oil
Sweden,SWE,1993,8718561,7.909355164,Gas
Sweden,SWE,1994,8780745,0.221774161,Wind
Sweden,SWE,1994,8780745,174.7491913,Hydro
Sweden,SWE,1994,8780745,0.002944445,Solar
Sweden,SWE,1994,8780745,207.5812378,Nuclear
Sweden,SWE,1994,8780745,0,Biofuels
Sweden,SWE,1994,8780745,2.229000092,GeoBiomass
Sweden,SWE,1994,8780745,32.36446381,Coal
Sweden,SWE,1994,8780745,215.15242,Oil
Sweden,SWE,1994,8780745,7.852032661,Gas
Sweden,SWE,1995,8826939,0.310483903,Wind
Sweden,SWE,1995,8826939,201.3591461,Hydro
Sweden,SWE,1995,8826939,0.002944445,Solar
Sweden,SWE,1995,8826939,198.4416046,Nuclear
Sweden,SWE,1995,8826939,0,Biofuels
Sweden,SWE,1995,8826939,2.354000092,GeoBiomass
Sweden,SWE,1995,8826939,32.36418533,Coal
Sweden,SWE,1995,8826939,204.5839233,Oil
Sweden,SWE,1995,8826939,7.859869957,Gas
Sweden,SWE,1996,8840998,0.425806403,Wind
Sweden,SWE,1996,8840998,152.9946289,Hydro
Sweden,SWE,1996,8840998,0.002944445,Solar
Sweden,SWE,1996,8840998,210.7535858,Nuclear
Sweden,SWE,1996,8840998,0,Biofuels
Sweden,SWE,1996,8840998,2.118000031,GeoBiomass
Sweden,SWE,1996,8840998,35.84236908,Coal
Sweden,SWE,1996,8840998,218.7903595,Oil
Sweden,SWE,1996,8840998,8.422120094,Gas
Sweden,SWE,1997,8846062,0.6002689,Wind
Sweden,SWE,1997,8846062,204.1978455,Hydro
Sweden,SWE,1997,8846062,0.002944445,Solar
Sweden,SWE,1997,8846062,198.4217377,Nuclear
Sweden,SWE,1997,8846062,0,Biofuels
Sweden,SWE,1997,8846062,2.773000002,GeoBiomass
Sweden,SWE,1997,8846062,30.62597656,Coal
Sweden,SWE,1997,8846062,205.3377991,Oil
Sweden,SWE,1997,8846062,8.31956768,Gas
Sweden,SWE,1998,8850974,0.910752773,Wind
Sweden,SWE,1998,8850974,221.0142517,Hydro
Sweden,SWE,1998,8850974,0.002944445,Solar
Sweden,SWE,1998,8850974,208.7928619,Nuclear
Sweden,SWE,1998,8850974,0,Biofuels
Sweden,SWE,1998,8850974,2.779999971,GeoBiomass
Sweden,SWE,1998,8850974,30.83333969,Coal
Sweden,SWE,1998,8850974,231.6598511,Oil
Sweden,SWE,1998,8850974,8.2458992,Gas
Sweden,SWE,1999,8857874,1.058602214,Wind
Sweden,SWE,1999,8857874,211.9895172,Hydro
Sweden,SWE,1999,8857874,0.002944445,Solar
Sweden,SWE,1999,8857874,207.6720428,Nuclear
Sweden,SWE,1999,8857874,0,Biofuels
Sweden,SWE,1999,8857874,2.697000027,GeoBiomass
Sweden,SWE,1999,8857874,29.47319984,Coal
Sweden,SWE,1999,8857874,222.6026154,Oil
Sweden,SWE,1999,8857874,8.263588905,Gas
Sweden,SWE,2000,8872109,1.351344109,Wind
Sweden,SWE,2000,8872109,232.3720398,Hydro
Sweden,SWE,2000,8872109,0.002944445,Solar
Sweden,SWE,2000,8872109,162.6350098,Nuclear
Sweden,SWE,2000,8872109,0,Biofuels
Sweden,SWE,2000,8872109,4.09800005,GeoBiomass
Sweden,SWE,2000,8872109,29.83794022,Coal
Sweden,SWE,2000,8872109,192.1074524,Oil
Sweden,SWE,2000,8872109,8.08154583,Gas
Sweden,SWE,2001,8895960,1.416013837,Wind
Sweden,SWE,2001,8895960,232.2644653,Hydro
Sweden,SWE,2001,8895960,0.005888889,Solar
Sweden,SWE,2001,8895960,203.281723,Nuclear
Sweden,SWE,2001,8895960,0,Biofuels
Sweden,SWE,2001,8895960,3.77699995,GeoBiomass
Sweden,SWE,2001,8895960,32.33393478,Coal
